Time (s),Voltage (P2D) (V),Voltage (sP2D) (V),Voltage Error (V),average Voltage Error (V),Voltage Error Percentage (%),average Voltage Error Percentage (%),Average Concentration (P2D) (mol/m³),Average Concentration (sP2D) (mol/m³),First Position Concentration (P2D) (mol/m³),First Position Concentration (sP2D) (mol/m³),Concentration Error (mol/m³),average Concentration Error (mol/m³),Concentration Error Percentage (%),average Concentration Error Percentage (%),Negative Stress (P2D) (Pa),Negative Stress (sP2D) (Pa),Negative Stress Error (Pa),average Negative Stress Error (Pa),Negative Stress Error Percentage (%),average Negative Stress Error Percentage (%),Positive Stress (P2D) (Pa),Positive Stress (sP2D) (Pa),Positive Stress Error (Pa),average Positive Stress Error (Pa),Positive Stress Error Percentage (%),average Positive Stress Error Percentage (%),Current (A)
47.0,4.178205178043371,4.178372882414603,0.0001677043712318138,0.002684099368845545,0.004013789751472875,0.06590568279918213,29841.232813805986,29841.202125533055,29847.59145856044,29847.958616323634,-0.030688272931001848,0.4932244175006447,-0.00010283848902115057,0.001688253410308909,-53039.790988373345,-62405.25222681153,9365.461238438183,33331.45454141086,-17.657424857671764,2.8065960463293687,10015.877758512956,-195883.3086652785,185867.43090676557,3.241718321752391e6,1855.727829233821,17.117788423354423,0.012859
48.0,4.177940329316343,4.1780794305913815,0.0001391012750389109,0.002684099368845545,0.0033294222529423427,0.06590568279918213,29840.066994785448,29840.035643186067,29846.395284747097,29846.795471491092,-0.03135159938028664,0.4932244175006447,-0.00010506544568336705,0.001688253410308909,-28480.40956504261,-36667.34917921111,8186.939614168499,33331.45454141086,-28.74586334677329,2.8065960463293687,635708.2800136713,451097.61347934505,-184610.6665343262,3.241718321752391e6,-29.040154476256948,17.117788423354423,0.012859
49.0,4.17710034716433,4.177244262711821,0.0001439155474907139,0.002684099368845545,0.0034453457070623764,0.06590568279918213,29839.128794270393,29839.096996503427,29845.42274968552,29845.85252804715,-0.03179776696561021,0.4932244175006447,-0.00010656399248397597,0.001688253410308909,-9165.832950165834,-16363.267621482182,7197.434671316349,33331.45454141086,-78.52461102497104,2.8065960463293687,1.160762751303285e6,993850.4566477218,-166912.29465556308,3.241718321752391e6,-14.379535737872082,17.117788423354423,0.026246
50.0,4.119070933777001,4.121876283776642,0.0028053499996403275,0.002684099368845545,0.06810637749974237,0.06590568279918213,29838.267878694725,29838.235767827045,29844.528259742518,29844.984478444025,-0.03211086767987581,0.4932244175006447,-0.00010761639318481947,0.001688253410308909,8178.949703214151,1822.9591739113039,-6355.990529302847,33331.45454141086,-77.71157373427886,2.8065960463293687,1.6187090212864168e6,1.4728193713383605e6,-145889.64994805632,3.241718321752391e6,-9.012716184908589,17.117788423354423,1.4175
51.0,4.0894774339017745,4.093813225347362,0.004335791445587489,0.002684099368845545,0.10602311702819951,0.06590568279918213,29827.66962881029,29827.634952263845,29834.344382053194,29834.82666615734,-0.03467654644555296,0.4932244175006447,-0.00011625630455575107,0.001688253410308909,233495.15164918598,228046.72698426797,-5448.424664918013,33331.45454141086,-2.333420898222324,2.8065960463293687,3.918797791685637e6,4.363578685393257e6,444780.89370762,3.241718321752391e6,11.349932233076546,17.117788423354423,2.3404
52.0,4.099341926887756,4.102472711404674,0.0031307845169186166,0.002684099368845545,0.07637285624757646,0.06590568279918213,29805.438115777775,29805.39549140306,29813.34296248686,29813.90337593895,-0.04262437471697922,0.4932244175006447,-0.0001430087172394746,0.001688253410308909,706575.5547563786,703669.8189494952,-2905.735806883429,33331.45454141086,-0.41124205151497245,2.8065960463293687,9.059955896113131e6,1.0912641300548667e7,1.852685404435536e6,3.241718321752391e6,20.449165820226213,17.117788423354423,1.9203
53.0,4.072568202672332,4.077132421704583,0.004564219032251238,0.002684099368845545,0.11207225527263842,0.06590568279918213,29788.605137810842,29788.554031710944,29797.498862690118,29798.220460841552,-0.051106099897879176,0.4932244175006447,-0.0001715625812670561,0.001688253410308909,1.0398482976214674e6,1.0415189717205868e6,1670.6740991193801,33331.45454141086,0.16066517615510395,2.8065960463293687,1.4185385945270577e7,1.72523931990836e7,3.0670072538130227e6,3.241718321752391e6,21.62089396542338,17.117788423354423,2.8051
54.0,4.038195563752066,4.0452292537331545,0.007033689981088109,0.002684099368845545,0.1741790329379887,0.06590568279918213,29772.925367992055,29772.862729544053,29782.915581316152,29783.931818083794,-0.06263844800196239,0.4932244175006447,-0.0002103872804830359,0.001688253410308909,1.3432748483510509e6,1.3527181736485392e6,9443.325297488365,33331.45454141086,0.7030076762831229,2.8065960463293687,1.9274065468296107e7,2.325876833669616e7,3.984702868400052e6,3.241718321752391e6,20.673909585678672,17.117788423354423,4.2382
55.0,4.033955340053716,4.040629030891894,0.006673690838178814,0.002684099368845545,0.1654378959507754,0.06590568279918213,29744.224717785615,29744.1328674054,29757.29302587334,29758.92079110979,-0.09185038021678338,0.4932244175006447,-0.0003088007204365332,0.001688253410308909,1.9751452380150622e6,2.0012119067946032e6,26066.66877954104,33331.45454141086,1.31973427967945,2.8065960463293687,2.6958635200363625e7,3.2436119614007205e7,5.47748441364358e6,3.241718321752391e6,20.318107251845223,17.117788423354423,4.2743
56.0,4.061298990829062,4.064956915828808,0.0036579249997457097,0.002684099368845545,0.09006785779637937,0.06590568279918213,29714.282472637053,29714.152460846373,29730.92170797376,29733.39915193256,-0.13001179067941848,0.4932244175006447,-0.00043753972790405504,0.001688253410308909,2.6247305524690584e6,2.6735245674324706e6,48794.01496341219,33331.45454141086,1.8590104389005622,2.8065960463293687,3.579082970229804e7,4.291960394160553e7,7.128774239307493e6,3.241718321752391e6,19.917879240585957,17.117788423354423,2.8574
56.99999999999999,4.027061768209667,4.03342333618038,0.006361567970713189,0.002684099368845545,0.15797045927958006,0.06590568279918213,29702.12606700441,29701.97971648956,29719.70334537773,29722.77570278406,-0.14635051484947326,0.4932244175006447,-0.000492727404493955,0.001688253410308909,2.7896452281649094e6,2.851434415334795e6,61789.18716988573,33331.45454141086,2.2149478559512756,2.8065960463293687,4.1711384817972824e7,4.9344348832192466e7,7.632964014219642e6,3.241718321752391e6,18.299473986609787,17.117788423354423,4.2757999999999905
57.999999999999986,4.011240745737476,4.018881699076374,0.007640953338897916,0.002684099368845545,0.1904885252030194,0.06590568279918213,29688.499672933798,29688.3342951258,29707.36419861178,29711.149407183875,-0.16537780799990287,0.4932244175006447,-0.0005570433326769737,0.001688253410308909,3.0040374715227075e6,3.080899196167984e6,76861.72464527655,33331.45454141086,2.55861404439527,2.8065960463293687,4.7086498765317455e7,5.4882434206987515e7,7.79593544167006e6,3.241718321752391e6,16.556625882348083,17.117788423354423,4.96619999999999
58.99999999999998,4.009561516149895,4.01671023624663,0.007148720096735062,0.002684099368845545,0.1782918173955212,0.06590568279918213,29660.425163470707,29660.214864723486,29683.166438699147,29688.13001201574,-0.21029874722080422,0.4932244175006447,-0.0007090213510486178,0.001688253410308909,3.6115566524190353e6,3.716887508386215e6,105330.85596717987,33331.45454141086,2.91649463387564,2.8065960463293687,5.498883824880735e7,6.373873144248989e7,8.749893193682544e6,3.241718321752391e6,15.912125937434803,17.117788423354423,4.866200000000002
59.99999999999997,4.025538516582502,4.030680497147884,0.005141980565381843,0.002684099368845545,0.12773398004267883,0.06590568279918213,29635.763982366494,29635.50871719993,29662.003162458113,29668.162751281674,-0.2552651665646408,0.4932244175006447,-0.0008613416098080871,0.001688253410308909,4.111097115639444e6,4.24458283248383e6,133485.71684438596,33331.45454141086,3.246960922829561,2.8065960463293687,6.298382061243926e7,7.27658688745525e7,9.782048262113243e6,3.241718321752391e6,15.531049350444286,17.117788423354423,3.878800000000028
60.99999999999997,4.054704111680496,4.057400880601581,0.0026967689210852797,0.002684099368845545,0.0665096353964923,0.06590568279918213,29623.34387300943,29623.0668630605,29650.833860466762,29657.809610300857,-0.27700994893166353,0.4932244175006447,-0.0009351069552416539,0.001688253410308909,4.257113403215367e6,4.405682014522409e6,148568.61130704172,33331.45454141086,3.489890854089743,2.8065960463293687,6.86994159751341e7,7.876739159243481e7,1.0067975617300704e7,3.241718321752391e6,14.655110926917963,17.117788423354423,2.5210000000000385
61.999999999999964,4.028421855321493,4.033552887863363,0.005131032541869196,0.002684099368845545,0.1273707850405778,0.06590568279918213,29626.008813310436,29625.74216786136,29652.361019671152,29659.50137175171,-0.2666454490754404,0.4932244175006447,-0.0009000383776151494,0.001688253410308909,4.0097832249387903e6,4.1530851564800846e6,143301.93154129433,33331.45454141086,3.5738074479944446,2.8065960463293687,7.070119001729949e7,7.989558780936521e7,9.194397792065725e6,3.241718321752391e6,13.004587037100787,17.117788423354423,3.5650999999999633
62.99999999999996,4.031442805058583,4.036493338386242,0.005050533327659146,0.002684099368845545,0.1252785558887708,0.06590568279918213,29623.44160751662,29623.181080672486,29649.581477686188,29656.93229192382,-0.26052684413298266,0.4932244175006447,-0.0008794617707986936,0.001688253410308909,3.929582185018473e6,4.0691901888133455e6,139608.00379487267,33331.45454141086,3.5527442160932026,2.8065960463293687,7.235332113345362e7,8.066617153860892e7,8.312850405155301e6,3.241718321752391e6,11.489245102961462,17.117788423354423,3.3848000000000074
63.99999999999995,4.0233204672269185,4.02895845051362,0.005637983286701065,0.002684099368845545,0.14013259278317086,0.06590568279918213,29612.000305179066,29611.73378355019,29639.27691936453,29647.03806968736,-0.2665216288769443,0.4932244175006447,-0.0009000460155686623,0.001688253410308909,4.089408128357999e6,4.23166738768046e6,142259.25932246074,33331.45454141086,3.4787249121936243,2.8065960463293687,7.534197933382975e7,8.33992918643721e7,8.057312530542359e6,3.241718321752391e6,10.69432022065884,17.117788423354423,3.686899999999985
64.99999999999994,4.034711724199158,4.03931878179998,0.004607057600821918,0.002684099368845545,0.11418554572783916,0.06590568279918213,29601.65399347064,29601.381055285747,29630.010901158406,29638.11973021023,-0.2729381848948833,0.4932244175006447,-0.0009220369407570483,0.001688253410308909,4.219007917742701e6,4.363105294533973e6,144097.37679127138,33331.45454141086,3.415432717850122,2.8065960463293687,7.840031494709337e7,8.645213302058284e7,8.051818073489472e6,3.241718321752391e6,10.270134857140631,17.117788423354423,3.1176000000000323
65.99999999999994,4.0399482628005705,4.044139669073294,0.004191406272723519,0.002684099368845545,0.10374900865235227,0.06590568279918213,29594.031660229877,29593.754196646645,29623.100428623915,29631.48177733287,-0.27746358323202003,0.4932244175006447,-0.0009375660147207696,0.001688253410308909,4.276604999747783e6,4.421265015928178e6,144660.01618039515,33331.45454141086,3.382590072941659,2.8065960463293687,8.092999368245271e7,8.89431877544638e7,8.013194072011098e6,3.241718321752391e6,9.901389716466175,17.117788423354423,2.848700000000015
66.99999999999993,4.056712950443823,4.059842048194784,0.0031290977509605966,0.002684099368845545,0.07713382211621009,0.06590568279918213,29591.81678162575,29591.542859560486,29620.801306338693,29629.253209064434,-0.27392206526201335,0.4932244175006447,-0.0009256682929724611,0.001688253410308909,4.195633725085821e6,4.335711461042278e6,140077.73595645744,33331.45454141086,3.3386550193580633,2.8065960463293687,8.218535309832169e7,8.98328850488887e7,7.647531950567007e6,3.241718321752391e6,9.30522491205696,17.117788423354423,2.1836000000000477
67.99999999999993,4.127884038445528,4.1273588422703655,-0.0005251961751628897,0.002684099368845545,-0.012723132972520887,0.06590568279918213,29593.447667973673,29593.181916321864,29621.946547396954,29630.32356290565,-0.26575165180838667,0.4932244175006447,-0.0008980084199381263,0.001688253410308909,4.0314029648972717e6,4.163687327531262e6,132284.36263399012,33331.45454141086,3.2813480514310482,2.8065960463293687,8.219312156936263e7,8.915987103018577e7,6.9667494608231485e6,3.241718321752391e6,8.47607357866792,17.117788423354423,0.18726000000014187
68.99999999999991,4.0991593754145494,4.100639167208753,0.0014797917942033223,0.002684099368845545,0.036099884358696606,0.06590568279918213,29610.133989462858,29609.886072742578,29637.191623692644,29645.19195689708,-0.2479167202800454,0.4932244175006447,-0.0008372698359563984,0.001688253410308909,3.545401611234882e6,3.6633765186498226e6,117974.90741494065,33331.45454141086,3.327547069451728,2.8065960463293687,7.866717694608489e7,8.401670961614075e7,5.349532670055866e6,3.241718321752391e6,6.800209283882408,17.117788423354423,0.9150099999999379
69.99999999999991,4.138517235909989,4.138655191453009,0.00013795554302031832,0.002684099368845545,0.003333453388167037,0.06590568279918213,29625.936852598086,29625.706209538843,29651.684747639447,29659.262279457278,-0.23064305924344808,0.4932244175006447,-0.0007785173525178209,0.001688253410308909,3.1103228165699323e6,3.213965050085357e6,103642.23351542465,33331.45454141086,3.33220182044388,2.8065960463293687,7.400522827249023e7,7.758052524000877e7,3.5752969675185382e6,3.241718321752391e6,4.831141057161733,17.117788423354423,0.005340200000077563
70.99999999999991,4.156352270358715,4.1559986837957545,-0.00035358656296047286,0.002684099368845545,-0.008507136545718164,0.06590568279918213,29635.884094502613,29635.6656361035,29660.918317178297,29668.16196988272,-0.21845839911475196,0.4932244175006447,-0.0007371414951486987,0.001688253410308909,2.8343098931353986e6,2.926716363631082e6,92406.47049568314,33331.45454141086,3.260281125909642,2.8065960463293687,6.986123007192905e7,7.208975609486632e7,2.228526022937268e6,3.241718321752391e6,3.1899324140768486,17.117788423354423,-0.37206999999996787
71.9999999999999,4.158506386115033,4.158485381810958,-2.1004304075589175e-5,0.002684099368845545,-0.0005050925049849893,0.06590568279918213,29651.67242488661,29651.465620842006,29676.02957034936,29682.927702896635,-0.20680404460290447,0.4932244175006447,-0.000697444790430553,0.001688253410308909,2.454942403669974e6,2.536756073001996e6,81813.66933202231,33331.45454141086,3.332610541482211,2.8065960463293687,6.455525820826081e7,6.540162730507826e7,846369.0968174487,3.241718321752391e6,1.3110769289884787,17.117788423354423,-0.37225
72.9999999999999,4.129778159996909,4.131356446662572,0.0015782866656630645,0.002684099368845545,0.03821722631377967,0.06590568279918213,29664.28242634069,29664.084969380114,29688.178955338786,29694.757690779006,-0.1974569605772558,0.4932244175006447,-0.0006656387561963137,0.001688253410308909,2.161356954304084e6,2.2338840724518686e6,72527.11814778438,33331.45454141086,3.355628879503466,2.8065960463293687,5.946438998334195e7,5.924424219357996e7,-220147.7897619903,3.241718321752391e6,-0.3702178561382054,17.117788423354423,0.3374099999999294
73.99999999999989,4.102680627003647,4.105627510749367,0.0029468837457207187,0.002684099368845545,0.07182825117618154,0.06590568279918213,29668.438112278025,29668.247238877986,29692.046610608624,29698.31308038161,-0.19087340003898134,0.4932244175006447,-0.000643355067484965,0.001688253410308909,2.0486476085050853e6,2.1128011552115884e6,64153.546706503024,33331.45454141086,3.1315071679563466,2.8065960463293687,5.6050516357639275e7,5.5463268951168165e7,-587247.4064711109,3.241718321752391e6,-1.0477109661650303,17.117788423354423,1.0425999999999198
74.99999999999989,4.131585865851919,4.1329695234878425,0.0013836576359231856,0.002684099368845545,0.033489746573084476,0.06590568279918213,29663.282838168183,29663.095380787247,29686.885269668895,29692.86769710492,-0.18745738093639375,0.4932244175006447,-0.0006319508934971606,0.001688253410308909,2.128487343637631e6,2.185429062015704e6,56941.71837807307,33331.45454141086,2.6752199654031505,2.8065960463293687,5.5036710398511484e7,5.490652012757722e7,-130190.27093426138,3.241718321752391e6,-0.2365516942992699,17.117788423354423,0.33741000000008015
75.99999999999987,4.162869845688447,4.162791719018859,-7.812666958795234e-5,0.002684099368845545,-0.0018767502344294866,0.06590568279918213,29662.3332807702,29662.14850530992,29685.864796250782,29691.61235809637,-0.18477546027861536,0.4932244175006447,-0.000622929620976255,0.001688253410308909,2.1130734646420386e6,2.1644941505799275e6,51420.68593788892,33331.45454141086,2.433454718840064,2.8065960463293687,5.4090927525433116e7,5.4398875014152095e7,307947.48871897906,3.241718321752391e6,0.5693144910007036,17.117788423354423,-0.37218999999990926
76.99999999999987,4.1883179638360195,4.187238295513028,-0.001079668322991445,0.002684099368845545,-0.02577808877725684,0.06590568279918213,29672.192078344233,29672.011091026863,29695.428016278933,29700.979335535765,-0.18098731736972695,0.4932244175006447,-0.0006099560049081025,0.001688253410308909,1.8748118095421302e6,1.9219425109750363e6,47130.70143290609,33331.45454141086,2.5138897244527403,2.8065960463293687,5.12160767914607e7,5.123775738859618e7,21680.597135476768,3.241718321752391e6,0.04233162415730288,17.117788423354423,-0.9656499999999242
77.99999999999987,4.143823389771074,4.145161319052524,0.0013379292814494903,0.002684099368845545,0.032287314289313966,0.06590568279918213,29686.8223598322,29686.646328538143,29709.829307973396,29715.17017391765,-0.17603129405688378,0.4932244175006447,-0.0005929610516181859,0.001688253410308909,1.5568638408202874e6,1.5990980513084964e6,42234.210488209035,33331.45454141086,2.7127748349500163,2.8065960463293687,4.684904684455553e7,4.602518318622812e7,-823863.6583274081,3.241718321752391e6,-1.7585494557893058,17.117788423354423,0.13473999999985925
78.99999999999986,4.130661171654274,4.132668047705917,0.0020068760516434025,0.002684099368845545,0.04858486252552339,0.06590568279918213,29692.364717158824,29692.19232794893,29715.22481188807,29720.34691890011,-0.17238920989257167,0.4932244175006447,-0.0005805843068906877,0.001688253410308909,1.4349287394317933e6,1.4722110704409045e6,37282.331009111134,33331.45454141086,2.5982008712066276,2.8065960463293687,4.3735053909835264e7,4.246333344696528e7,-1.271720462869987e6,3.241718321752391e6,-2.907783000546385,17.117788423354423,0.46978999999995236
79.99999999999986,4.13110663459912,4.132910334714725,0.0018037001156052668,0.002684099368845545,0.04366142719480531,0.06590568279918213,29687.60565450498,29687.434674966895,29710.4082687733,29715.326858138178,-0.1709795380847936,0.4932244175006447,-0.0005759290259868031,0.001688253410308909,1.5200433423334612e6,1.5530789603978419e6,33035.61806438072,33331.45454141086,2.1733339533375946,2.8065960463293687,4.2990944783085436e7,4.2074523370322265e7,-916421.4127631709,3.241718321752391e6,-2.1316614868248536,17.117788423354423,0.4679900000000003
80.99999999999984,4.117377844260735,4.119704386849572,0.0023265425888370217,0.002684099368845545,0.05650544295029951,0.06590568279918213,29684.643895961486,29684.473830976345,29707.416961757437,29712.15986258926,-0.17006498514092527,0.4932244175006447,-0.0005729055929960546,0.001688253410308909,1.5609493464874725e6,1.5905643648146773e6,29615.018327204743,33331.45454141086,1.897244032539939,2.8065960463293687,4.272498790597024e7,4.23168124145994e7,-408175.49137084186,3.241718321752391e6,-0.955355428699384,17.117788423354423,0.8047199999999474
81.99999999999984,4.117234225274231,4.11944748311497,0.0022132578407392245,0.002684099368845545,0.05375593710828557,0.06590568279918213,29681.26319088369,29681.093132686176,29704.071979897824,29708.675656726704,-0.17005819751284434,0.4932244175006447,-0.0005729479787271185,0.001688253410308909,1.6082471532926413e6,1.6353888336411759e6,27141.680348534603,33331.45454141086,1.6876560479504747,2.8065960463293687,4.285296492681231e7,4.29517743704929e7,98809.44368058443,3.241718321752391e6,0.23057784647885862,17.117788423354423,0.8071699999999997
82.99999999999983,4.09192245582162,4.095346917019045,0.0034244611974250105,0.002684099368845545,0.08368832093953771,0.06590568279918213,29677.1478384753,29676.977342024577,29700.03903070291,29704.528689242714,-0.1704964507225668,0.4932244175006447,-0.0005745041661366279,0.001688253410308909,1.6679452883490012e6,1.6931370187048765e6,25191.730355875334,33331.45454141086,1.510345125337481,2.8065960463293687,4.3349608928620115e7,4.390718463295951e7,557575.7043393925,3.241718321752391e6,1.2862300678594403,17.117788423354423,1.493199999999883
