Time (s),Voltage (P2D) (V),Voltage (sP2D) (V),Voltage Error (V),Voltage Error Percentage (%),Concentration (P2D) (mol/m³),Concentration (sP2D) (mol/m³),Concentration Error (mol/m³),Concentration Error Percentage (%),Stress (P2D) (Pa),Stress (sP2D) (Pa),Stress Error (Pa),Stress Error Percentage (%),Current (A)
89.99999999999979,4.123800104892902,4.123968252730984,0.0001681478380826107,0.0040774973035939055,29646.025387262616,29647.85970412536,1.8343168627434352,0.0061873955742193605,1.6752583322743536e6,1.6647529655891825e6,-10505.366685171146,-0.6270893558791566,0.5
90.99999999999979,4.101086472080611,4.102400721252789,0.0013142491721787053,0.0320463657893062,29644.919119984814,29646.754923694185,1.8358037093712483,0.0061926419901535855,1.6595180621538253e6,1.6491680211166248e6,-10350.041037200484,-0.6236775165777684,1.0657139829986693
91.99999999999979,4.069731483200423,4.073027041394895,0.00329555819447247,0.0809772882578694,29649.185010847024,29651.0198950427,1.8348841956758406,0.006188649688025341,1.5402382067047292e6,1.5300847722091563e6,-10153.434495572932,-0.6592119615897434,2.0230041687648925
92.99999999999977,4.123181246606233,4.1233324216581515,0.00015117505191852842,0.003666466324830124,29640.408294488454,29642.253004410362,1.8447099219083611,0.00622363195398823,1.6847738472723004e6,1.6745982644437668e6,-10175.582828533603,-0.6039732184238364,0.5
93.99999999999977,4.100376971397946,4.101679254024642,0.0013022826266961829,0.03176007073935434,29639.315393518267,29641.16137228652,1.8459787682513706,0.006228142397158951,1.6686715017194161e6,1.6586482443873135e6,-10023.257332102628,-0.6006728898872283,1.0687151190174675
94.99999999999976,4.068983703500252,4.072271064893356,0.003287361393104149,0.08079072399027477,29643.604399367556,29645.449861739606,1.8454623720499512,0.006225499258414486,1.5488523365985022e6,1.5390107154089143e6,-9841.621189587982,-0.6354137807095006,2.028693414659
95.99999999999976,4.122574946502016,4.122709308758861,0.00013436225684504421,0.003259182879356746,29634.806208928076,29636.66076352649,1.8545545984161436,0.00625802843231491,1.6937468437015344e6,1.683891332695666e6,-9855.511005868437,-0.5818762728631917,0.5
96.99999999999974,4.099679685151493,4.100969670141907,0.001289984990414439,0.031465506807436615,29633.725660126267,29635.581320818288,1.855660692021047,0.006261989171742708,1.677303760023757e6,1.6675969700038072e6,-9706.790019949665,-0.5787139009222863,1.0717124962846714
97.99999999999974,4.0682477365671,4.071527005428395,0.003279268861295037,0.08060642010120492,29638.036808527235,29639.89235588964,1.8555473624037404,0.006260695923927985,1.5569656761584955e6,1.5474260304097733e6,-9539.645748722134,-0.6127075178856429,2.034375457316321
98.99999999999974,4.121980327499724,4.12209762078274,0.00011729328301601782,0.0028455565940841013,29629.216304016598,29631.08028868938,1.8639846727819531,0.006291036028952503,1.7022367263750685e6,1.692690319415683e6,-9546.406959385611,-0.5608154736336107,0.5
99.99999999999973,4.098993802569497,4.100271638812741,0.001277836243243513,0.03117438827164091,29628.147229419326,29630.012192954382,1.8649635350557219,0.006294566854332028,1.6854713322773224e6,1.6760698052769871e6,-9401.527000335278,-0.557798096015814,1.0747059964686665
100.99999999999973,4.067522836778008,4.070793718246562,0.00327088146855381,0.08041458154774028,29632.47967379152,29634.344925015994,1.865251224473468,0.006294617409703959,1.5646320349609097e6,1.5553836461752492e6,-9248.3887856605,-0.591090338112089,2.04005007241945
